year,state,postal code,district,margin,total votes,initial sample,expected sample
1990,Georgia,GA,7,0.20218311847181708,159405,23,24
1990,Georgia,GA,8,0.3749366147189074,118324,13,13
1990,Georgia,GA,9,0.11650553047273064,172318,40,42
1990,Georgia,GA,10,0.1657210447984298,153867,28,29
1990,Idaho,ID,1,0.06012713448834601,160460,77,86
1990,Idaho,ID,2,0.27240152675719886,154052,17,18
1990,Illinois,IL,1,0.8753136675402888,107598,6,6
1990,Illinois,IL,2,0.5643062527413617,102595,9,9
1990,Illinois,IL,3,0.41853912753271594,155811,11,12
1990,Illinois,IL,4,0.18408554707846922,130548,25,26
1990,Illinois,IL,5,0.3538554195207019,111246,13,14
1990,Illinois,IL,6,0.3337944869090029,144565,14,14
1990,Illinois,IL,7,0.598501797842589,100120,8,8
1990,Illinois,IL,8,0.5821154713576906,88680,8,8
1990,Illinois,IL,9,0.4242705844175001,135588,11,11
1990,Illinois,IL,10,0.369689906835331,153599,13,13
1990,Illinois,IL,11,0.0898116632629907,154245,51,55
1990,Illinois,IL,12,0.6444437981255136,137531,8,8
1990,Illinois,IL,13,0.3160876197172716,176353,15,15
1990,Illinois,IL,14,0.3380919779729126,167975,14,14
1990,Illinois,IL,15,0.9998330857438534,119822,5,5
1990,Illinois,IL,16,0.09171562635542763,152166,50,54
1990,Illinois,IL,17,0.33030069993873906,153442,14,15
1990,Illinois,IL,18,0.9701872031293658,107370,5,5
1990,Illinois,IL,19,0.3390463557665457,171888,14,14
1990,Illinois,IL,20,0.32399883997211865,196547,15,15
1990,Illinois,IL,21,0.3208931928383637,144157,15,15
1990,Illinois,IL,22,0.6746208890582563,165321,7,7
1990,Iowa,IA,1,0.9966516248489351,90193,5,5
1990,Iowa,IA,2,0.009885253994437288,166106,463,1329
1990,Iowa,IA,3,0.9836313617606602,101780,5,5
1990,Iowa,IA,4,0.9574546289915001,130590,5,5
1990,Iowa,IA,5,0.3602154926128479,147012,13,13
1990,Iowa,IA,6,0.4363443458030538,156459,11,11
1990,Kansas,KS,1,0.25292600433121637,164388,19,19
1990,Kansas,KS,2,0.2564265111413991,157745,18,19
1990,Kansas,KS,3,0.20173835343812194,147726,23,24
1990,Kansas,KS,4,0.41519492660249124,158316,12,12
1990,Kansas,KS,5,0.18525352859190045,152823,25,26
1990,Kentucky,KY,1,0.7377039164171809,98202,7,7
1990,Kentucky,KY,2,0.32081487131580977,116681,15,15
1990,Kentucky,KY,3,0.21125069673712643,139938,22,23
1990,Kentucky,KY,4,0.3866179368466988,146659,12,13
1990,Kentucky,KY,5,1,64660,5,5
1990,Kentucky,KY,6,1,76859,5,5
1990,Kentucky,KY,7,0.016179674749600272,120707,283,470
1990,Louisiana,LA,1,1,1,5,5
1990,Louisiana,LA,2,0.050910224556696554,105853,90,103
1990,Louisiana,LA,3,1,1,5,5
1990,Louisiana,LA,4,1,1,5,5
1990,Louisiana,LA,5,1,1,5,5
1990,Louisiana,LA,6,1,1,5,5
1990,Louisiana,LA,7,1,1,5,5
1990,Louisiana,LA,8,1,1,5,5
1990,Maine,ME,1,0.20363105654206948,278872,23,24
1990,Maine,ME,2,0.02056833331935838,238522,223,324
1990,Massachusetts,MA,1,0.5228949885793491,204892,9,9
1990,Massachusetts,MA,2,0.3597336320006487,197321,13,13
1990,Massachusetts,MA,3,0.3105124288293293,230432,15,16
1990,Massachusetts,MA,4,0.29587114061263015,229894,16,16
1990,Massachusetts,MA,5,0.04167043501854029,221140,110,130
1990,Massachusetts,MA,6,0.28214193853929787,244937,17,17
1990,Massachusetts,MA,7,0.31355144137289714,236580,15,15
1990,Massachusetts,MA,8,0.4622626832683322,186407,10,11
1990,Massachusetts,MA,9,0.35758742667801013,200997,13,14
1990,Massachusetts,MA,10,0.06616059404599794,265838,70,77
1990,Massachusetts,MA,11,0.4114610873140229,206141,12,12
1990,Michigan,MI,1,0.8076169597462568,85756,6,6
1990,Michigan,MI,2,0.3090421056848684,149766,15,16
1990,Michigan,MI,3,0.15709670622937005,142390,30,31
1990,Michigan,MI,4,0.15537463252654188,131302,30,31
1990,Michigan,MI,5,0.508292636329986,167498,10,10
1990,Michigan,MI,6,0.9950097657248622,97791,5,5
1990,Michigan,MI,7,0.3675985098585577,132068,13,13
1990,Michigan,MI,8,0.37210141157701243,144165,13,13
1990,Michigan,MI,9,0.09511106740260858,162694,49,52
1990,Michigan,MI,10,0.3189583387545864,153716,15,15
1990,Michigan,MI,11,0.22548536768708366,154316,21,21
1990,Michigan,MI,12,0.3103112135682529,151825,15,16
1990,Michigan,MI,13,0.6360875206416607,67824,8,8
1990,Michigan,MI,14,0.30794597353772857,123421,15,16
1990,Michigan,MI,15,0.24613878132371922,112335,19,20
1990,Michigan,MI,16,0.3467675542982023,133614,14,14
1990,Michigan,MI,17,0.39379808637030095,132314,12,12
1990,Michigan,MI,18,0.3272163241351122,190834,14,15
1990,Minnesota,MN,1,0.5625999810627769,200663,9,9
1990,Minnesota,MN,2,0.23694252558658344,204404,20,20
1990,Minnesota,MN,3,0.33955035307937115,292852,14,14
1990,Minnesota,MN,4,0.29681656398489586,221396,16,16
1990,Minnesota,MN,5,0.45735748117011754,198886,11,11
1990,Minnesota,MN,6,0.2926036070982176,255219,16,16
1990,Minnesota,MN,7,0.07118379906686781,200186,65,71
1990,Minnesota,MN,8,0.4586179285328394,207312,10,11
1990,Mississippi,MS,1,0.29736474642740424,67318,16,16
1990,Mississippi,MS,2,0.6821162043134089,70617,7,7
1990,Mississippi,MS,3,1,49162,5,5
1990,Mississippi,MS,4,0.6119676686744439,70891,8,8
1990,Mississippi,MS,5,0.627413721338473,110514,8,8
1990,Montana,MT,1,0.22266600099850226,164246,21,22
1990,Montana,MT,2,0.25922396010131343,153188,18,19
1990,Nebraska,NE,1,0.29477345656524323,200381,16,16
1990,Nebraska,NE,2,0.16057201648218136,193421,29,30
1990,Nebraska,NE,3,0.022664607347209553,192944,202,283
1990,New Hampshire,NH,1,0.10452388655235631,148368,44,47
1990,New Hampshire,NH,2,0.053710381476561014,142263,86,97
1990,New Jersey,NJ,1,0.1129796552909697,133794,41,43
1990,New Jersey,NJ,2,0.7632153621252865,110818,6,7
1990,New Jersey,NJ,3,0.026285433331442294,158643,175,231
1990,New Jersey,NJ,4,0.28223027137646817,159299,17,17
1990,New Jersey,NJ,5,0.532262713872999,156109,9,9
1990,New Jersey,NJ,6,0.044420815413181824,126022,104,121
1990,New Jersey,NJ,7,0.5144027089921833,134072,9,10
1990,New Jersey,NJ,8,0.5874965536255858,72540,8,8
1990,New Jersey,NJ,9,0.08320302908907641,154766,55,60
1990,New Jersey,NJ,10,0.6412007040210432,51703,8,8
1990,New Jersey,NJ,11,0.31504113135587325,143686,15,15
1990,New Jersey,NJ,12,0.330156185046618,168390,14,15
1990,New Jersey,NJ,13,0.18728049193143764,171406,25,26
1990,New Jersey,NJ,14,0.37038557155588914,85276,13,13
1990,New Mexico,NM,1,0.4043019591724894,138681,12,12
1990,New Mexico,NM,2,1,80677,5,5
1990,New Mexico,NM,3,0.4891838600903012,139976,10,10
1990,North Carolina,NC,1,0.29570636271256995,163358,16,16
1990,North Carolina,NC,2,0.4948357128998756,175242,10,10
1990,North Carolina,NC,3,0.18599639665100506,141535,25,26
1990,North Carolina,NC,4,0.16135751092448877,240057,29,30
1990,North Carolina,NC,5,0.18210852664869834,192561,26,27
1990,North Carolina,NC,6,0.3317968189904676,188305,14,15
1990,North Carolina,NC,7,0.31297752148630614,144627,15,15
1990,North Carolina,NC,8,0.09940295847442523,179552,47,50
1990,North Carolina,NC,9,0.24036138348579003,212738,20,20
1990,North Carolina,NC,10,0.23641856951949336,172110,20,20
1990,North Carolina,NC,11,0.01327809486908186,201309,345,670
1990,Oklahoma,OK,1,0.1191143933283508,135139,39,41
1990,Oklahoma,OK,2,0.22604639860682682,148151,21,21
1990,Oklahoma,OK,3,0.607757912503174,133902,8,8
1990,Oklahoma,OK,4,0.471493899103646,137111,10,10
1990,Oklahoma,OK,5,0.3917689776190997,164694,12,12
1990,Oklahoma,OK,6,0.5998256320836965,137640,8,8
1990,Oregon,OR,1,0.32699709140053473,238259,14,15
1990,Oregon,OR,2,0.3606397959454792,188185,13,13
1990,Oregon,OR,3,0.6161718040086968,210193,8,8
1990,Oregon,OR,4,0.7185664793611898,189352,7,7
1990,Oregon,OR,5,0.10134628117413375,226550,46,49
1990,Rhode Island,RI,1,0.10320428709823783,163094,45,48
1990,Rhode Island,RI,2,0.1842782593553934,183771,25,26
1990,South Carolina,SC,1,0.3099843728492425,123503,15,16
1990,South Carolina,SC,2,0.7776398861409055,101529,6,6
1990,South Carolina,SC,3,0.16107157137145142,125050,29,30
1990,South Carolina,SC,4,0.22907103006702362,133535,20,21
1990,South Carolina,SC,5,0.997323119110318,91898,5,5
1990,South Carolina,SC,6,0.9914730650416825,94524,5,5
1990,South Dakota,SD,0,0.351071520182823,257298,14,14
1990,Tennessee,TN,1,0.9973255328040117,47860,5,5
1990,Tennessee,TN,2,0.6115929385199631,77944,8,8
1990,Tennessee,TN,3,0.1367319703197566,93665,34,36
1990,Tennessee,TN,4,0.3780086961022827,77276,13,13
1990,Tennessee,TN,5,0.5475508077123502,76760,9,9
1990,Tennessee,TN,6,0.3758372994888066,90768,13,13
1990,Tennessee,TN,7,0.24021335633132102,106676,20,20
1990,Tennessee,TN,8,0.9991969935438281,62266,5,5
1990,Tennessee,TN,9,0.2737248526722211,83657,17,18
1990,Texas,TX,1,0.22084886624029548,146195,21,22
1990,Texas,TX,2,0.1113052140707,138529,42,44
1990,Texas,TX,3,0.9920116006577159,154474,5,5
1990,Texas,TX,4,0.992750289804405,108694,5,5
1990,Texas,TX,5,0.21850850430239144,109474,21,22
1990,Texas,TX,6,0.33330675596661885,188130,14,14
1990,Texas,TX,7,1,114254,5,5
1990,Texas,TX,8,1,60603,5,5
1990,Texas,TX,9,0.15477077830444694,138185,30,31
1990,Texas,TX,10,0.33553860787444373,235496,14,14
1990,Texas,TX,11,0.06909812498642082,138079,67,74
1990,Texas,TX,12,0.42620613396962115,137464,11,11
1990,Texas,TX,13,0.12957338119563716,144860,36,38
1990,Texas,TX,14,0.08611552245526288,164349,54,58
1990,Texas,TX,15,1,72461,5,5
1990,Texas,TX,16,0.9126001010580471,65309,6,6
1990,Texas,TX,17,1,104100,5,5
1990,Texas,TX,18,0.9911184210526316,54720,5,5
1990,Texas,TX,19,1,83795,5,5
1990,Texas,TX,20,1,56318,5,5
1990,Texas,TX,21,0.49693251533742333,193155,10,10
1990,Texas,TX,22,0.42474799078889175,131146,11,11
1990,Texas,TX,23,0.2698287879329449,111908,17,18
1990,Texas,TX,24,1,86297,5,5
1990,Texas,TX,25,1,67427,5,5
1990,Texas,TX,26,0.40805851038502194,210014,12,12
1990,Texas,TX,27,1,62822,5,5
1990,Virginia,VA,1,0.01985944101972497,141293,231,341
1990,Virginia,VA,2,0.5333478225433997,73618,9,9
1990,Virginia,VA,3,0.3459214245814784,118154,14,14
1990,Virginia,VA,4,0.6475846182671854,90731,8,8
1990,Virginia,VA,5,0.9888498617442643,66905,5,5
1990,Virginia,VA,6,0.6657946020982941,112377,7,7
1990,Virginia,VA,7,0.16358981652680984,140620,28,30
1990,Virginia,VA,8,0.07075694976069564,171121,65,72
1990,Virginia,VA,9,0.9417882420915787,69230,5,5
1990,Virginia,VA,10,0.2755042203465127,168825,17,18
1990,West Virginia,WV,1,0.34276445542182,108506,14,14
1990,West Virginia,WV,2,0.10946418222370524,113882,42,45
1990,West Virginia,WV,3,1,75327,5,5
1990,West Virginia,WV,4,0.03904075740629958,76894,118,141
1990,Wyoming,WY,0,0.10186960235361109,158055,45,48
1990,Arizona,AZ,1,0.9915337452699142,167016,5,5
1990,Arizona,AZ,2,0.31815560471341636,116179,15,15
1990,Arizona,AZ,3,0.13173786436406698,237297,35,37
1990,Arizona,AZ,4,0.22681393196619934,231238,21,21
1990,Arizona,AZ,5,0.29509777883392274,214617,16,16
1990,California,CA,1,0.014392363448434602,230261,318,576
1990,California,CA,2,0.3246498345280108,209401,15,15
1990,California,CA,3,0.2555822317972687,219088,18,19
1990,California,CA,4,0.15372480447033557,210454,30,32
1990,California,CA,5,0.5435689425734466,156304,9,9
1990,California,CA,6,0.3614333591131735,201708,13,13
1990,California,CA,7,0.21012837874979387,200111,22,23
1990,California,CA,8,0.22593998637218285,195189,21,21
1990,California,CA,9,0.16852810035090748,162151,28,29
1990,California,CA,10,0.25358818711391107,130637,19,19
1990,California,CA,11,0.37154331252156997,159365,13,13
1990,California,CA,12,0.27169442580870984,205698,17,18
1990,California,CA,13,0.2237631676270236,167646,21,22
1990,California,CA,14,0.030383335140192168,249051,151,192
1990,California,CA,15,0.3236999339151525,146781,15,15
1990,California,CA,16,0.5212704831990806,181002,9,9
1990,California,CA,17,0.09086947622789006,151459,51,55
1990,California,CA,18,1,98804,5,5
1990,California,CA,19,0.10163641086322837,173245,46,49
1990,California,CA,20,0.25333333333333335,188925,19,19
1990,California,CA,21,0.2438416472945694,202611,19,20
1990,California,CA,22,0.25979251529605535,180929,18,19
1990,California,CA,23,0.27543344125726393,167093,17,18
1990,California,CA,24,0.4327797833935018,103875,11,11
1990,California,CA,25,0.45256632274400804,68717,11,11
1990,California,CA,26,0.2624519723611209,127791,18,18
1990,California,CA,27,0.2095926917705544,156098,22,23
1990,California,CA,28,0.5045711297071129,95600,10,10
1990,California,CA,29,0.607619990103909,64672,8,8
1990,California,CA,30,0.21185149136175607,78083,22,23
1990,California,CA,31,0.3429221188993535,83987,14,14
1990,California,CA,32,0.23049747656813266,110960,20,21
1990,California,CA,33,0.3226688112995344,159157,15,15
1990,California,CA,34,0.21405039816733937,91670,22,23
1990,California,CA,35,0.2765117924293301,200722,17,17
1990,California,CA,36,0.05421853388658368,137370,85,96
1990,California,CA,37,0.04958592221714739,232082,93,107
1990,California,CA,38,0.16179714927005198,104254,29,30
1990,California,CA,39,0.34540372385609663,174228,14,14
1990,California,CA,40,0.3527421026113905,210386,13,14
1990,California,CA,41,0.05652030157820962,214737,81,92
1990,California,CA,42,0.2287965445014814,184286,20,21
1990,California,CA,43,0.49966237203900277,222138,10,10
1990,California,CA,44,0.01531583740375859,108711,299,516
1990,California,CA,45,0.4569342033137057,169659,11,11
1990,Connecticut,CT,1,0.42805885273277067,177256,11,11
1990,Connecticut,CT,2,0.19409141266369342,176015,24,25
1990,Connecticut,CT,3,0.04208665304341836,174212,109,129
1990,Connecticut,CT,4,0.5311151027030159,138068,9,9
1990,Connecticut,CT,5,0.04465111669089467,181608,103,120
1990,Connecticut,CT,6,0.4874059863070736,189733,10,10
1990,Florida,FL,1,0.04469270442555253,169267,103,120
1990,Florida,FL,2,0.1386575749705754,180971,34,35
1990,Florida,FL,3,0.45301576628996526,116007,11,11
1990,Florida,FL,4,0.11827792885287752,216228,39,41
1990,Florida,FL,5,0.1978364805397385,157706,24,24
1990,Florida,FL,6,0.18445149960047685,234029,25,26
1990,Florida,FL,7,0.35114685286186825,147229,14,14
1990,Florida,FL,8,1,1,5,5
1990,Florida,FL,9,0.1620985343284314,244666,29,30
1990,Florida,FL,10,1,1,5,5
1990,Florida,FL,11,0.03872321976639867,232961,119,142
1990,Florida,FL,12,1,1,5,5
1990,Florida,FL,13,1,1,5,5
1990,Florida,FL,14,0.32079863227029587,236304,15,15
1990,Florida,FL,15,0.9554884736896381,106669,5,5
1990,Florida,FL,16,1,1,5,5
1990,Florida,FL,17,0.5663441569306784,101599,9,9
1990,Florida,FL,18,0.2076856325594849,93343,23,23
1990,Florida,FL,19,0.2395895174285472,141492,20,20
1990,Hawaii,HI,1,0.21289279765965424,162711,22,23
1990,Hawaii,HI,2,0.35633357264650456,178288,13,14
1990,Indiana,IN,1,0.32068602088722814,104370,15,15
1990,Indiana,IN,2,0.18742657564692808,157475,25,26
1990,Indiana,IN,3,0.01783159261523722,158651,257,402
1990,Indiana,IN,4,0.21330955899415005,163762,22,23
1990,Indiana,IN,5,0.06284490246403218,153123,73,82
1990,Indiana,IN,6,0.26946930144854875,183494,17,18
1990,Indiana,IN,7,0.15177515177515177,153846,31,32
1990,Indiana,IN,8,0.09443602268261186,178110,49,53
1990,Indiana,IN,9,0.37985640130637593,155851,13,13
1990,Indiana,IN,10,0.3286339561923552,104411,14,15
1990,Maryland,MD,1,0.13680819238292485,156438,34,36
1990,Maryland,MD,2,0.4872505364634013,155183,10,10
1990,Maryland,MD,3,0.39450610714104706,118386,12,12
1990,Maryland,MD,4,0.17707481075580797,145447,26,27
1990,Maryland,MD,5,0.6132913259915668,105061,8,8
1990,Maryland,MD,6,0.30692534712635217,162981,15,16
1990,Maryland,MD,7,0.699814709236032,70160,7,7
1990,Maryland,MD,8,0.5128471849259697,176887,9,10
1990,Missouri,MO,1,0.2179924058027456,102710,21,22
1990,Missouri,MO,2,0.0002545500827287769,188568,17977,188568
1990,Missouri,MO,3,0.1359500411853725,156609,34,36
1990,Missouri,MO,4,0.2369682690391626,170622,20,20
1990,Missouri,MO,5,0.24176289220724262,115787,19,20
1990,Missouri,MO,6,0.038559937914751166,152049,119,143
1990,Missouri,MO,7,0.04293537241009393,160334,107,126
1990,Missouri,MO,8,0.14557358142936505,142203,32,33
1990,Missouri,MO,9,0.15055905175047352,163670,31,32
1990,Nevada,NV,1,0.2703841801352175,137852,17,18
1990,Nevada,NV,2,0.25071200680330347,175209,19,19
1990,New York,NY,1,0.18547981561670623,143180,25,26
1990,New York,NY,2,0.22648061451752194,110005,21,21
1990,New York,NY,3,0.167892797227799,145444,28,29
1990,New York,NY,4,0.1605798836811495,140304,29,30
1990,New York,NY,5,0.05516920670485531,141927,83,94
1990,New York,NY,6,0.23435218650518203,83558,20,21
1990,New York,NY,7,0.18950598048850645,83438,25,25
1990,New York,NY,8,0.29656925532543793,101494,16,16
1990,New York,NY,9,0.2036314907872697,74625,23,24
1990,New York,NY,10,0.4712723787951387,91828,10,10
1990,New York,NY,11,0.20139737137831631,61401,23,24
1990,New York,NY,12,0.40846597264045426,58115,12,12
1990,New York,NY,13,0.35760814447868317,76911,13,14
1990,New York,NY,14,0.09940784540196695,116017,47,50
1990,New York,NY,15,0.16727739439370548,107522,28,29
1990,New York,NY,16,0.41763786148812887,76109,11,12
1990,New York,NY,17,0.4821890633086079,115940,10,10
1990,New York,NY,18,0.36289726533628974,56826,13,13
1990,New York,NY,19,0.24223140928358367,95545,19,20
1990,New York,NY,20,0.3224017645391248,144627,15,15
1990,New York,NY,21,0.2979714519927654,153706,16,16
1990,New York,NY,22,0.3647725358308323,160267,13,13
1990,New York,NY,23,0.1882437349459335,195130,25,26
1990,New York,NY,24,0.18803611619720156,190607,25,26
1990,New York,NY,25,0.18874893849506807,168393,25,26
1990,New York,NY,26,0.14999904276296896,156701,31,32
1990,New York,NY,27,0.20540085114757325,162604,23,23
1990,New York,NY,28,0.2600351068900178,172046,18,19
1990,New York,NY,29,0.3400056385678038,159615,14,14
1990,New York,NY,30,0.2776783710855019,173809,17,17
1990,New York,NY,31,0.032301687128338676,169341,142,177
1990,New York,NY,32,0.19424118944339774,136938,24,25
1990,New York,NY,33,0.5040649114302289,125833,10,10
1990,New York,NY,34,0.28005670677519007,141782,17,17
1990,North Dakota,ND,0,0.30381786399634153,233979,16,16
1990,Ohio,OH,1,0.02172933886812665,164294,211,300
1990,Ohio,OH,2,0.2883558158871198,161162,16,17
1990,Ohio,OH,3,1,116797,5,5
1990,Ohio,OH,4,0.23419495854220618,168364,20,21
1990,Ohio,OH,5,0.43347396335583416,165920,11,11
1990,Ohio,OH,6,0.423998542229781,164635,11,11
1990,Ohio,OH,7,0.24141060381410093,156472,19,20
1990,Ohio,OH,8,0.2223995499544451,163539,21,22
1990,Ohio,OH,9,0.5538317312770678,151472,9,9
1990,Ohio,OH,10,0.26453344466644796,167665,18,18
1990,Ohio,OH,11,0.3144417368838261,170305,15,15
1990,Ohio,OH,12,0.43971447327048363,181279,11,11
1990,Ohio,OH,13,0.1971709672332011,164862,24,24
1990,Ohio,OH,14,0.19116438981349074,164335,24,25
1990,Ohio,OH,15,0.18307040894717097,167919,25,26
1990,Ohio,OH,16,0.17819745590369027,171613,26,27
1990,Ohio,OH,17,0.5542863143647246,171406,9,9
1990,Ohio,OH,18,0.48558777405368836,162605,10,10
1990,Ohio,OH,19,0.2954020636637339,205266,16,16
1990,Ohio,OH,20,0.4669536472686554,149139,10,10
1990,Ohio,OH,21,0.5990916757576461,129249,8,8
1990,Pennsylvania,PA,1,0.5885375536828896,92441,8,8
1990,Pennsylvania,PA,2,0.841911549921131,102702,6,6
1990,Pennsylvania,PA,3,0.2003017175203092,149809,23,24
1990,Pennsylvania,PA,4,0.11800155374369263,132583,39,42
1990,Pennsylvania,PA,5,0.1863273733924511,131489,25,26
1990,Pennsylvania,PA,6,0.14025151930843685,130487,33,35
1990,Pennsylvania,PA,7,0.30572274296990626,162160,15,16
1990,Pennsylvania,PA,8,0.13266495686640242,150115,35,37
1990,Pennsylvania,PA,9,1,106632,5,5
1990,Pennsylvania,PA,10,1,113490,5,5
1990,Pennsylvania,PA,11,1,88219,5,5
1990,Pennsylvania,PA,12,0.2347409578171746,130693,20,21
1990,Pennsylvania,PA,13,0.2060668892718656,148544,23,23
1990,Pennsylvania,PA,14,0.4359353758797037,108133,11,11
1990,Pennsylvania,PA,15,0.21148095533352693,127411,22,23
1990,Pennsylvania,PA,16,0.3225076287226235,129445,15,15
1990,Pennsylvania,PA,17,1,110317,5,5
1990,Pennsylvania,PA,18,0.028917557646013555,166577,159,204
1990,Pennsylvania,PA,19,1,96336,5,5
1990,Pennsylvania,PA,20,0.3118736714242332,125134,15,15
1990,Pennsylvania,PA,21,1,92732,5,5
1990,Pennsylvania,PA,22,0.2652965677569339,123884,18,18
1990,Pennsylvania,PA,23,0.18779528157139166,131654,25,26
1990,Utah,UT,1,0.08354026697591166,158666,55,60
1990,Utah,UT,2,0.17784420204096815,147871,26,27
1990,Utah,UT,3,0.21898493469736727,135676,21,22
1990,Vermont,VT,0,0.16479871912168345,209856,28,29
1990,Washington,WA,1,0.04093658253192659,192786,112,133
1990,Washington,WA,2,0.09347147889432736,183671,49,53
1990,Washington,WA,3,0.07518239149251886,177914,61,67
1990,Washington,WA,4,0.4131948589391588,150786,12,12
1990,Washington,WA,5,0.3762133346650104,160199,13,13
1990,Washington,WA,6,0.22731540759709773,128865,21,21
1990,Washington,WA,7,0.48258625594343074,147642,10,10
1990,Washington,WA,8,0.12425738529593706,171354,37,39
1990,Wisconsin,WI,1,0.987772242143454,94539,5,5
1990,Wisconsin,WI,2,0.06469431906785711,182118,71,79
1990,Wisconsin,WI,3,0.22009229676961306,154935,21,22
1990,Wisconsin,WI,4,0.3849637358170317,140221,12,13
1990,Wisconsin,WI,5,0.4057485869517592,114115,12,12
1990,Wisconsin,WI,6,0.990677327978773,111556,5,5
1990,Wisconsin,WI,7,0.24284498978520996,161041,19,20
1990,Wisconsin,WI,8,0.07091022764064261,179142,65,71
1990,Wisconsin,WI,9,0.9940162777528926,118321,5,5
1992,Alabama,AL,1,0.23403858004519057,214204,20,21
1992,Alabama,AL,2,0.015651297335203367,228160,293,497
1992,Alabama,AL,3,0.229625918503674,197604,20,21
1992,Alabama,AL,4,0.39463741145135195,230523,12,12
1992,Alabama,AL,5,0.3363289682263356,244133,14,14
1992,Alabama,AL,6,0.07331003537529583,280139,63,69
1992,Alabama,AL,7,0.5209242779379419,207773,9,9
1992,Alaska,AK,0,0.03960839090650563,239116,116,138
1992,Arizona,AZ,1,0.0671222070026571,254789,69,76
1992,Arizona,AZ,2,0.3598538339472113,137378,13,13
1992,Arizona,AZ,3,0.2710838945776258,258503,17,18
1992,Arizona,AZ,4,0.3247597191611188,264066,15,15
1992,Arizona,AZ,5,0.36799929179833185,259813,13,13
1992,Arizona,AZ,6,0.11645355912448795,233372,40,42
1992,Arkansas,AR,1,0.3965897206036157,214176,12,12
1992,Arkansas,AR,2,0.48327621527445386,208924,10,10
1992,Arkansas,AR,3,0.030141005394919318,249494,152,194
1992,Arkansas,AR,4,0.04673338674644672,215927,98,114
1992,California,CA,1,0.025516906443317437,251206,180,240
1992,California,CA,2,0.37210979279377604,256556,13,13
1992,California,CA,3,0.10916898841569432,238685,42,45
1992,California,CA,4,0.04116951634817285,283365,112,132
1992,California,CA,5,0.43178348369188063,230560,11,11
1992,California,CA,6,0.31581707141535237,291786,15,15
1992,California,CA,7,0.4518629978622088,217982,11,11
1992,California,CA,8,0.7143078159447508,232691,7,7
1992,California,CA,9,0.4839123374491721,228467,10,10
1992,California,CA,10,0.0394645346950565,280429,116,139
1992,California,CA,11,0.019718877525316137,198490,233,345
1992,California,CA,12,0.45500794634139935,228407,11,11
1992,California,CA,13,0.28631347437669086,205516,16,17
1992,California,CA,14,0.17618489171443782,259222,26,27
1992,California,CA,15,0.32310359121226967,265370,15,15
1992,California,CA,16,0.3003406400954562,155883,16,16
1992,California,CA,17,0.4830510488812409,210367,10,10
1992,California,CA,18,0.6932689335862458,165011,7,7
1992,California,CA,19,0.004749815361890695,216640,964,216640
1992,California,CA,20,0.2970633638805357,112067,16,16
1992,California,CA,21,0.3046462378485954,195965,16,16
1992,California,CA,22,0.17570800957083296,249926,27,28
1992,California,CA,23,0.12814201361323932,212881,36,38
1992,California,CA,24,0.16416928157576186,255267,28,30
1992,California,CA,25,0.18918684132318314,218715,25,26
1992,California,CA,26,0.3089456446223575,120908,15,16
1992,California,CA,27,0.1022169922334667,212450,45,48
1992,California,CA,28,0.21887268246554145,209382,21,22
1992,California,CA,29,0.3563135311259494,261486,13,14
1992,California,CA,30,0.34432567659768026,83543,14,14
1992,California,CA,31,0.25138969019295404,109197,19,19
1992,California,CA,32,0.8000601810059487,172812,6,6
1992,California,CA,33,0.3265523149333386,50779,15,15
1992,California,CA,34,0.2727193790993735,149718,17,18
1992,California,CA,35,0.685420273129448,124776,7,7
1992,California,CA,36,0.045723213345589174,351397,101,117
1992,California,CA,37,0.7145151186285149,113337,7,7
1992,California,CA,38,0.05245059977498534,189321,88,100
1992,California,CA,39,0.1906740794818517,213684,24,25
1992,California,CA,40,0.31995830146675563,205283,15,15
1992,California,CA,41,0.2518134836464205,170666,19,19
1992,California,CA,42,0.06686989933631832,157455,69,76
1992,California,CA,43,0.0027224230089331145,190639,1681,190639
1992,California,CA,44,0.14070875155374102,203541,33,35
1992,California,CA,45,0.15515646474257322,227016,30,31
1992,California,CA,46,0.09226937169467357,110806,50,54
1992,California,CA,47,0.34642114081421554,254257,14,14
1992,California,CA,48,0.31896570424521137,230495,15,15
1992,California,CA,49,0.08481385949264357,248898,54,59
1992,California,CA,50,0.2763895598202392,136626,17,17
1992,California,CA,51,0.22428111227494615,252995,21,22
1992,California,CA,52,0.11656157617034016,213784,40,42
1992,Colorado,CO,1,0.3767706378471505,227531,13,13
1992,Colorado,CO,2,0.2812489635577699,271361,17,17
1992,Colorado,CO,3,0.1099883953520331,261964,42,45
1992,Colorado,CO,4,0.15682617918384392,241841,30,31
1992,Colorado,CO,5,0.4541462112030894,243415,11,11
1992,Colorado,CO,6,0.2185699515652282,233097,21,22
1992,Connecticut,CT,1,0.15370981542598705,245430,30,32
1992,Connecticut,CT,2,0.14922931765462058,242707,31,33
1992,Connecticut,CT,3,0.10936003975259664,247531,42,45
1992,Connecticut,CT,4,0.40593766363864037,219615,12,12
1992,Connecticut,CT,5,0.12526895369210472,240283,37,39
1992,Connecticut,CT,6,0.44488870895712385,239597,11,11
1992,Delaware,DE,0,0.12896742043429762,276124,36,38
1992,Florida,FL,1,0.08131845061058819,228632,57,62
1992,Florida,FL,2,0.46894074457901164,227726,10,10
1992,Florida,FL,3,0.18577814473421103,155029,25,26
