year,state,postal code,margin,total votes,initial sample,expected sample
1982,Delaware,DE,0.10967741935483871,190960,139,148
1982,Florida,FL,0.23454154809323366,2653419,65,67
1982,Hawaii,HI,0.6309030384125844,306410,25,25
1982,Indiana,IN,0.08248614555653565,1817287,185,200
1982,Maine,ME,0.21738903451051195,459715,70,73
1982,Maryland,MD,0.2691528586423131,1114690,57,58
1982,Massachusetts,MA,0.22551637946545905,2050769,68,70
1982,Michigan,MI,0.16882051234097464,2994334,91,94
1982,Minnesota,MN,0.06029118816407386,1804675,253,283
1982,Mississippi,MS,0.28397614979861274,645026,54,55
1982,Missouri,MO,0.017004627731012405,1543521,894,1439
1982,Montana,MT,0.12792544742137033,321062,119,126
1982,Nebraska,NE,0.3804474321310298,545647,40,41
1982,Nevada,NV,0.024062408282538698,235097,632,863
1982,New Jersey,NJ,0.0318708992249122,2193945,477,598
1982,New Mexico,NM,0.07547738445196511,404810,202,221
1982,New York,NY,0.33699946192717034,4967729,46,46
1982,North Dakota,ND,0.287920294134456,262465,53,55
1982,Ohio,OH,0.15520033644896145,3395463,98,103
1982,Pennsylvania,PA,0.20073011130632046,3604108,76,79
1982,Rhode Island,RI,0.023957196786258163,342778,635,868
1982,Tennessee,TN,0.2385097457105776,1259785,64,66
1982,Texas,TX,0.18093257630027645,3103167,85,88
1982,Utah,UT,0.16927215797981168,530802,90,94
1982,Vermont,VT,0.03041035225771122,168002,500,635
1982,Virginia,VA,0.023828394868121574,1415622,638,875
1982,Washington,WA,0.4467612146650727,1368476,35,35
1982,West Virginia,WV,0.37724167453839813,565314,41,41
1982,Wisconsin,WI,0.2951395024736501,1544883,52,53
1982,Wyoming,WY,0.13313515679671753,167191,115,120
1984,Alabama,AL,0.2640154780292787,1371234,58,60
1984,Alaska,AK,0.42683517569439733,206438,36,37
1984,Arkansas,AR,0.146954869879309,875956,104,109
1984,Colorado,CO,0.2962639340611754,1297809,52,53
1984,Delaware,DE,0.20221036709334286,245932,76,78
1984,Georgia,GA,0.5988709032773781,1681344,26,26
1984,Idaho,ID,0.4618827677217309,406168,33,34
1984,Illinois,IL,0.018617038498454776,4787335,817,1249
1984,Iowa,IA,0.11797168716639592,1292700,129,137
1984,Kansas,KS,0.5475289672518809,996729,28,29
1984,Kentucky,KY,0.004076889091439461,1292407,3729,1292407
1984,Louisiana,LA,1,1,16,16
1984,Maine,ME,0.4747645110862051,551406,33,33
1984,Massachusetts,MA,0.10126059535952002,2530471,151,161
1984,Michigan,MI,0.046077237716492414,3700938,330,384
1984,Minnesota,MN,0.16798546857598917,2066143,91,95
1984,Mississippi,MS,0.2188397882886667,952240,70,72
1984,Montana,MT,0.1619284988988672,379155,94,98
1984,Nebraska,NE,0.03919220595684011,639668,388,465
1984,New Hampshire,NH,0.17790456566476484,384369,86,89
1984,New Jersey,NJ,0.29276824860421075,3096456,52,54
1984,New Mexico,NM,0.4379289900802572,502634,35,36
1984,North Carolina,NC,0.03853418256216585,2239051,395,474
1984,Oklahoma,OK,0.5221418154710974,1197937,30,30
1984,Oregon,OR,0.33096107381445333,1214735,46,47
1984,Rhode Island,RI,0.4531925278882234,393356,34,35
1984,South Carolina,SC,0.3500388548692922,965130,44,45
1984,South Dakota,SD,0.48980878202671413,315713,32,32
1984,Tennessee,TN,0.26916341633313834,1648036,57,58
1984,Texas,TX,0.17101252536140113,5314178,89,93
1984,Virginia,VA,0.40102476379672697,2007487,38,39
1984,West Virginia,WV,0.04092011763858812,722212,372,441
1984,Wyoming,WY,0.5663409988335883,186898,27,28
1986,Alabama,AL,0.005630016412285862,1211897,2700,1211897
1986,Alaska,AK,0.09926383150535671,180801,154,164
1986,Arizona,AZ,0.2096194205495057,862921,73,75
1986,Arkansas,AR,0.24559625125990853,695487,62,64
1986,California,CA,0.014174297306656437,7398462,1073,1966
1986,Colorado,CO,0.01551238964332345,1060765,980,1676
1986,Connecticut,CT,0.2991576699732735,976933,51,52
1986,Florida,FL,0.09480098519065329,3429996,161,173
1986,Georgia,GA,0.018339472068753835,1225008,829,1278
1986,Hawaii,HI,0.47134554147391855,328797,33,33
1986,Idaho,ID,0.03112893430779218,382024,489,616
1986,Illinois,IL,0.313828279829888,3122883,49,50
1986,Indiana,IN,0.22059987202074585,1545563,69,71
1986,Iowa,IA,0.32460903245484785,891762,47,48
1986,Kansas,KS,0.40098547050266764,823566,38,39
1986,Kentucky,KY,0.4879001299314907,677280,32,32
1986,Louisiana,LA,0.05640935048401449,1369897,270,305
1986,Maryland,MD,0.2137390721322408,1112637,72,74
1986,Missouri,MO,0.05278993750198839,1477327,288,328
1986,Nevada,NV,0.05478139364415192,261932,278,315
1986,New Hampshire,NH,0.30591456064723066,244735,50,51
1986,New York,NY,0.06846235299705074,4484859,223,246
1986,North Dakota,ND,0.007335310176358849,289013,2073,16979
1986,Ohio,OH,0.2490445147666482,3121189,62,63
1986,Oklahoma,OK,0.10429623595392462,893666,146,156
1986,Oregon,OR,0.26912920661260076,1042555,57,58
1986,Pennsylvania,PA,0.13566824718062084,3378226,113,118
1986,South Carolina,SC,0.2745588526238478,737962,56,57
1986,South Dakota,SD,0.0320589527769327,295830,475,594
1986,Utah,UT,0.4575499125510502,435111,34,34
1986,Vermont,VT,0.2865945494881241,196532,54,55
1986,Washington,WA,0.019844964022590658,1337367,766,1134
1986,Wisconsin,WI,0.03479699617172361,1483174,437,537
1988,Arizona,AZ,0.15657955637380971,1164539,98,102
1988,California,CA,0.08786856764821373,9743598,173,187
1988,Connecticut,CT,0.007260434570799537,1383526,2094,18528
1988,Delaware,DE,0.24122664717260867,243493,64,65
1988,Florida,FL,0.008484814816544577,4068209,1792,7434
1988,Hawaii,HI,0.5587138287492744,323876,28,28
